date_time,date,time,air_temperature_oC,relative_humidity_percent,solar_radiation_kj.m2,rainfall_mm,windspeed_m.s
2009-12-22T10:59:59Z,2009-12-22,10:59:59,31.4,32.6,3473.64,0,2
2009-12-22T11:59:59Z,2009-12-22,11:59:59,28.1,44.2,3722.76,0,2.9
2009-12-22T12:59:59Z,2009-12-22,12:59:59,28.4,44,3770.64,0,3.7
2009-12-22T13:59:59Z,2009-12-22,13:59:59,27.3,44.6,3277.44,0,4
2009-12-22T14:59:59Z,2009-12-22,14:59:59,26.9,47.6,2505.6,0,4.1
2009-12-22T15:59:59Z,2009-12-22,15:59:59,25,54.9,2169.36,0,4.3
2009-12-22T16:59:59Z,2009-12-22,16:59:59,23.9,59.9,1128.24,0,3.7
2009-12-22T17:59:59Z,2009-12-22,17:59:59,24.5,60.2,1303.56,0,3.6
2009-12-22T18:59:59Z,2009-12-22,18:59:59,23,69.2,562.68,0,3.3
2009-12-22T19:59:59Z,2009-12-22,19:59:59,21.4,75.5,37.08,0,3.5
2009-12-22T20:59:59Z,2009-12-22,20:59:59,21.1,70.6,0.36,0,3.4
2009-12-22T21:59:59Z,2009-12-22,21:59:59,19.9,74.6,0,0,3
2009-12-22T22:59:59Z,2009-12-22,22:59:59,18.7,77.6,0,0,3.3
2009-12-22T23:59:59Z,2009-12-22,23:59:59,17.7,78,0,0,3.2
2009-12-23T00:59:59Z,2009-12-23,00:59:59,17.3,77.1,0.36,0,3
2009-12-23T01:59:59Z,2009-12-23,01:59:59,16.8,76,0,0,3.1
2009-12-23T02:59:59Z,2009-12-23,02:59:59,16.1,76.3,0,0,3.4
2009-12-23T03:59:59Z,2009-12-23,03:59:59,15.8,74.7,0,0,3.4
2009-12-23T04:59:59Z,2009-12-23,04:59:59,15.1,73.5,1.08,0,3.2
2009-12-23T05:59:59Z,2009-12-23,05:59:59,15.4,69.2,77.76,0,2.8
2009-12-23T06:59:59Z,2009-12-23,06:59:59,17.6,59.9,807.12,0,2.9
2009-12-23T07:59:59Z,2009-12-23,07:59:59,19.2,50.7,1711.44,0,3.2
2009-12-23T08:59:59Z,2009-12-23,08:59:59,20.7,44.4,2493,0,3.8
2009-12-23T09:59:59Z,2009-12-23,09:59:59,22.2,39.7,3127.68,0,4
2009-12-23T10:59:59Z,2009-12-23,10:59:59,23.5,39.4,3606.12,0,3.8
2009-12-23T11:59:59Z,2009-12-23,11:59:59,22.7,46.2,3858.12,0,4.5
2009-12-23T12:59:59Z,2009-12-23,12:59:59,22.8,50.8,3900.24,0,5
2009-12-23T13:59:59Z,2009-12-23,13:59:59,23.9,49.2,3722.76,0,4.7
2009-12-23T14:59:59Z,2009-12-23,14:59:59,23.2,54.6,3346.2,0,4.7
2009-12-23T15:59:59Z,2009-12-23,15:59:59,22.8,53.2,2772,0,4.9
2009-12-23T16:59:59Z,2009-12-23,16:59:59,22.4,59.7,2052.36,0,4.9
2009-12-23T17:59:59Z,2009-12-23,17:59:59,21.4,63.8,1245.24,0,4.8
2009-12-23T18:59:59Z,2009-12-23,18:59:59,20.7,67,466.92,0,4.2
2009-12-23T19:59:59Z,2009-12-23,19:59:59,20.3,62.2,26.28,0,3.1
2009-12-23T20:59:59Z,2009-12-23,20:59:59,19.6,62.6,0,0,2.7
2009-12-23T21:59:59Z,2009-12-23,21:59:59,19,58.7,0,0,2.2
2009-12-23T22:59:59Z,2009-12-23,22:59:59,18,58.7,0,0,2.2
2009-12-23T23:59:59Z,2009-12-23,23:59:59,17.2,58.8,0,0,1.8
2009-12-24T00:59:59Z,2009-12-24,00:59:59,15.9,62.8,0,0,1.5
2009-12-24T01:59:59Z,2009-12-24,01:59:59,16.8,54.9,0,0,1.5
2009-12-24T02:59:59Z,2009-12-24,02:59:59,15.9,59,0,0,1.9
2009-12-24T03:59:59Z,2009-12-24,03:59:59,14.6,67.5,0,0,1.3
2009-12-24T04:59:59Z,2009-12-24,04:59:59,14.1,70,0.72,0,1.5
2009-12-24T05:59:59Z,2009-12-24,05:59:59,14.1,72,80.28,0,1.4
2009-12-24T06:59:59Z,2009-12-24,06:59:59,17.3,60,794.88,0,2.2
2009-12-24T07:59:59Z,2009-12-24,07:59:59,20.3,50.5,1713.96,0,2.6
2009-12-24T08:59:59Z,2009-12-24,08:59:59,21.8,43.7,2483.64,0,2.3
2009-12-24T09:59:59Z,2009-12-24,09:59:59,24,38.6,3137.04,0,1.9
2009-12-24T10:59:59Z,2009-12-24,10:59:59,27.3,29.7,3612.6,0,1.7
2009-12-24T11:59:59Z,2009-12-24,11:59:59,25.3,41.6,3866.76,0,2.5
2009-12-24T12:59:59Z,2009-12-24,12:59:59,25.9,42.8,3908.52,0,3.2
2009-12-24T13:59:59Z,2009-12-24,13:59:59,24.6,44.5,3758.76,0,3.8
2009-12-24T14:59:59Z,2009-12-24,14:59:59,23.6,48.4,3388.32,0,4
2009-12-24T15:59:59Z,2009-12-24,15:59:59,23.6,48.5,2814.84,0,3.9
2009-12-24T16:59:59Z,2009-12-24,16:59:59,23.9,49,2087.28,0,3.8
2009-12-24T17:59:59Z,2009-12-24,17:59:59,23.4,54.9,1284.48,0,3.1
2009-12-24T18:59:59Z,2009-12-24,18:59:59,21.9,63.4,496.08,0,2.8
2009-12-24T19:59:59Z,2009-12-24,19:59:59,20.3,65.1,28.08,0,2.2
2009-12-24T20:59:59Z,2009-12-24,20:59:59,19.1,67.5,0,0,1.6
2009-12-24T21:59:59Z,2009-12-24,21:59:59,18.6,71.8,0,0,1.3
2009-12-24T22:59:59Z,2009-12-24,22:59:59,18.2,78.1,-0.36,0,1.4
2009-12-24T23:59:59Z,2009-12-24,23:59:59,17.1,83,0,0,0.9
2009-12-25T00:59:59Z,2009-12-25,00:59:59,15.8,85,0.36,0,0.6
2009-12-25T01:59:59Z,2009-12-25,01:59:59,16,78.1,0.36,0,0.8
2009-12-25T02:59:59Z,2009-12-25,02:59:59,14.6,79.8,0,0,0.7
2009-12-25T03:59:59Z,2009-12-25,03:59:59,16.4,67.3,0,0,1.1
2009-12-25T04:59:59Z,2009-12-25,04:59:59,16,68.1,1.44,0,1.1
2009-12-25T05:59:59Z,2009-12-25,05:59:59,16.7,66.8,147.6,0,0.8
2009-12-25T06:59:59Z,2009-12-25,06:59:59,18.3,63.5,482.04,0,1
2009-12-25T07:59:59Z,2009-12-25,07:59:59,21.5,50.8,1113.48,0,1.2
2009-12-25T08:59:59Z,2009-12-25,08:59:59,24.6,39.1,1581.12,0,1.5
2009-12-25T09:59:59Z,2009-12-25,09:59:59,28.7,30.1,2150.28,0,1.7
2009-12-25T10:59:59Z,2009-12-25,10:59:59,29.6,27.6,2138.04,0,1.7
2009-12-25T11:59:59Z,2009-12-25,11:59:59,32.3,23.4,2432.16,0,1.3
2009-12-25T12:59:59Z,2009-12-25,12:59:59,33.2,21.9,3887.64,0,2
2009-12-25T13:59:59Z,2009-12-25,13:59:59,32.4,21.6,3925.8,0,2.7
2009-12-25T14:59:59Z,2009-12-25,14:59:59,30.3,32.4,3272.04,0,3.1
2009-12-25T15:59:59Z,2009-12-25,15:59:59,29.6,31,2237.76,0,3.1
2009-12-25T16:59:59Z,2009-12-25,16:59:59,29.3,32.6,1644.84,0,3.2
2009-12-25T17:59:59Z,2009-12-25,17:59:59,26.5,38.7,574.92,0,2.6
2009-12-25T18:59:59Z,2009-12-25,18:59:59,26.1,41,504.36,0,2.2
2009-12-25T19:59:59Z,2009-12-25,19:59:59,24.8,41.2,32.4,0,2
2009-12-25T20:59:59Z,2009-12-25,20:59:59,25.1,26.2,0.36,0,2.1
2009-12-25T21:59:59Z,2009-12-25,21:59:59,23.6,27.6,0,0,1.7
2009-12-25T22:59:59Z,2009-12-25,22:59:59,21.7,33.8,0,0,0.9
2009-12-25T23:59:59Z,2009-12-25,23:59:59,21.3,40.5,0,0,0.9
2009-12-26T00:59:59Z,2009-12-26,00:59:59,21.2,50,-0.36,0,1.4
2009-12-26T01:59:59Z,2009-12-26,01:59:59,19.3,58.9,0,0,1
2009-12-26T02:59:59Z,2009-12-26,02:59:59,18.9,63.9,0,0,0.6
2009-12-26T03:59:59Z,2009-12-26,03:59:59,16,73,0,0,0.5
2009-12-26T04:59:59Z,2009-12-26,04:59:59,15,76.8,1.08,0,0.6
2009-12-26T05:59:59Z,2009-12-26,05:59:59,17.1,76.2,104.4,0,0.5
2009-12-26T06:59:59Z,2009-12-26,06:59:59,23.7,51.8,742.32,0,1.1
2009-12-26T07:59:59Z,2009-12-26,07:59:59,26.7,45.6,1641.24,0,1.6
2009-12-26T08:59:59Z,2009-12-26,08:59:59,29.2,34.5,2410.92,0,1.9
2009-12-26T09:59:59Z,2009-12-26,09:59:59,31.6,23.3,3066.48,0,1.8
2009-12-26T10:59:59Z,2009-12-26,10:59:59,31.9,33.4,3547.44,0,2.3
2009-12-26T11:59:59Z,2009-12-26,11:59:59,28.3,47.2,3798.72,0,3.7
2009-12-26T12:59:59Z,2009-12-26,12:59:59,28.8,41,3856.68,0,3.9
2009-12-26T13:59:59Z,2009-12-26,13:59:59,29.4,38.6,3727.44,0,3.7
2009-12-26T14:59:59Z,2009-12-26,14:59:59,29.5,41.9,3368.52,0,4
2009-12-26T15:59:59Z,2009-12-26,15:59:59,29.3,43.3,2811.6,0,3.9
2009-12-26T16:59:59Z,2009-12-26,16:59:59,27.5,49.2,2099.16,0,3.8
2009-12-26T17:59:59Z,2009-12-26,17:59:59,25.3,59.7,1300.32,0,3.4
2009-12-26T18:59:59Z,2009-12-26,18:59:59,23,68.7,516.96,0,3.3
2009-12-26T19:59:59Z,2009-12-26,19:59:59,21.8,74.5,29.52,0,2.5
2009-12-26T20:59:59Z,2009-12-26,20:59:59,21.1,74.1,0,0,1.6
2009-12-26T21:59:59Z,2009-12-26,21:59:59,20.7,72.5,0,0,1.7
2009-12-26T22:59:59Z,2009-12-26,22:59:59,20.1,73.9,0,0,1.7
2009-12-26T23:59:59Z,2009-12-26,23:59:59,19.1,74.9,-0.36,0,1.5
2009-12-27T00:59:59Z,2009-12-27,00:59:59,18.3,74.7,0,0,0.8
2009-12-27T01:59:59Z,2009-12-27,01:59:59,17.5,76.3,0,0,0.8
2009-12-27T02:59:59Z,2009-12-27,02:59:59,16.3,78.4,0,0,0.7
2009-12-27T03:59:59Z,2009-12-27,03:59:59,17.4,72.1,0,0,0.7
2009-12-27T04:59:59Z,2009-12-27,04:59:59,15.5,76.1,1.08,0,0.6
2009-12-27T05:59:59Z,2009-12-27,05:59:59,16.4,73.2,62.64,0,0.6
2009-12-27T06:59:59Z,2009-12-27,06:59:59,21.2,54.2,735.12,0,1.5
2009-12-27T07:59:59Z,2009-12-27,07:59:59,23.6,44.8,1631.52,0,1.9
2009-12-27T08:59:59Z,2009-12-27,08:59:59,25.2,42.5,2391.48,0,1.7
2009-12-27T09:59:59Z,2009-12-27,09:59:59,27.9,37.5,3033,0,2.1
2009-12-27T10:59:59Z,2009-12-27,10:59:59,27.8,41.3,3511.44,0,2.6
2009-12-27T11:59:59Z,2009-12-27,11:59:59,28.8,40.6,3778.2,0,3.2
2009-12-27T12:59:59Z,2009-12-27,12:59:59,29.1,39.3,3839.76,0,3.5
2009-12-27T13:59:59Z,2009-12-27,13:59:59,29.5,42.3,3696.12,0,3.5
2009-12-27T14:59:59Z,2009-12-27,14:59:59,29.2,41.6,3337.2,0,3.4
2009-12-27T15:59:59Z,2009-12-27,15:59:59,28.7,42.9,2771.64,0,3.7
2009-12-27T16:59:59Z,2009-12-27,16:59:59,26.2,53,2063.52,0,4
2009-12-27T17:59:59Z,2009-12-27,17:59:59,26,55.7,1274.04,0,3.6
2009-12-27T18:59:59Z,2009-12-27,18:59:59,24.7,64.8,504.36,0,2.8
2009-12-27T19:59:59Z,2009-12-27,19:59:59,22.7,72.4,28.44,0,1.8
2009-12-27T20:59:59Z,2009-12-27,20:59:59,22.1,73.2,0.36,0,1.3
2009-12-27T21:59:59Z,2009-12-27,21:59:59,21.4,75.4,0,0,1.2
2009-12-27T22:59:59Z,2009-12-27,22:59:59,19.3,82.2,0,0,0.5
2009-12-27T23:59:59Z,2009-12-27,23:59:59,18.3,85,0.36,0,0.4
2009-12-28T00:59:59Z,2009-12-28,00:59:59,19.6,77.5,0,0,0.8
2009-12-28T01:59:59Z,2009-12-28,01:59:59,22.8,50.1,0.36,0,1.7
2009-12-28T02:59:59Z,2009-12-28,02:59:59,22.4,53.2,0,0,2.6
2009-12-28T03:59:59Z,2009-12-28,03:59:59,22.1,52.9,0,0,2.9
2009-12-28T04:59:59Z,2009-12-28,04:59:59,21.4,51.4,0.72,0,3.1
2009-12-28T05:59:59Z,2009-12-28,05:59:59,21.7,49.4,58.68,0,2.9
2009-12-28T06:59:59Z,2009-12-28,06:59:59,24,42.4,709.56,0,3.1
2009-12-28T07:59:59Z,2009-12-28,07:59:59,27.6,33.8,1602,0,3.4
2009-12-28T08:59:59Z,2009-12-28,08:59:59,30.2,29.3,2376,0,3.1
2009-12-28T09:59:59Z,2009-12-28,09:59:59,32.5,26.7,3046.32,0,3.5
2009-12-28T10:59:59Z,2009-12-28,10:59:59,36.8,22.2,3557.52,0,2.7
2009-12-28T11:59:59Z,2009-12-28,11:59:59,37,21.6,3844.44,0,2.2
2009-12-28T12:59:59Z,2009-12-28,12:59:59,38.8,17.9,3852.72,0,1.8
2009-12-28T13:59:59Z,2009-12-28,13:59:59,35.4,28.6,3669.12,0,2.8
2009-12-28T14:59:59Z,2009-12-28,14:59:59,32.3,30.6,3047.4,0,3.3
2009-12-28T15:59:59Z,2009-12-28,15:59:59,28.2,47.4,1937.88,0,3.9
2009-12-28T16:59:59Z,2009-12-28,16:59:59,27.6,46.6,910.44,0,3
2009-12-28T17:59:59Z,2009-12-28,17:59:59,27.4,45.5,503.28,0,2.3
2009-12-28T18:59:59Z,2009-12-28,18:59:59,27.1,46.2,132.48,0,1.2
2009-12-28T19:59:59Z,2009-12-28,19:59:59,27.1,48.4,14.04,0,1.1
2009-12-28T20:59:59Z,2009-12-28,20:59:59,27.6,42.2,-0.36,0,1.6
2009-12-28T21:59:59Z,2009-12-28,21:59:59,27,45.8,0,0,1.1
2009-12-28T22:59:59Z,2009-12-28,22:59:59,27.3,42.5,0,0,1.9
2009-12-28T23:59:59Z,2009-12-28,23:59:59,27.2,40.9,0,0,1.1
2009-12-29T00:59:59Z,2009-12-29,00:59:59,25.4,61.9,0,0,2.2
2009-12-29T01:59:59Z,2009-12-29,01:59:59,24.9,55.6,0.36,0,1.6
2009-12-29T02:59:59Z,2009-12-29,02:59:59,24.7,55.9,0,0,0.9
2009-12-29T03:59:59Z,2009-12-29,03:59:59,25.5,51.7,0,0,1.3
2009-12-29T04:59:59Z,2009-12-29,04:59:59,26.3,44.1,0,0,1.1
2009-12-29T05:59:59Z,2009-12-29,05:59:59,25.6,46.5,36.72,0,1.1
2009-12-29T06:59:59Z,2009-12-29,06:59:59,26.6,49.2,213.84,0,0.9
2009-12-29T07:59:59Z,2009-12-29,07:59:59,27.9,47.5,288.36,0,0.6
2009-12-29T08:59:59Z,2009-12-29,08:59:59,29.5,44,515.16,0,0.8
2009-12-29T09:59:59Z,2009-12-29,09:59:59,30.6,37.5,694.44,0,1.1
2009-12-29T10:59:59Z,2009-12-29,10:59:59,31.3,40.8,1371.96,0,2.2
2009-12-29T11:59:59Z,2009-12-29,11:59:59,33.5,32.3,1805.4,0,2.1
2009-12-29T12:59:59Z,2009-12-29,12:59:59,34.8,29.8,1432.8,0,1.7
2009-12-29T13:59:59Z,2009-12-29,13:59:59,34.4,23,1248.84,0,1.4
2009-12-29T14:59:59Z,2009-12-29,14:59:59,32.6,27.5,1108.8,0,1.8
2009-12-29T15:59:59Z,2009-12-29,15:59:59,27.5,54.6,1164.96,0,1.8
2009-12-29T16:59:59Z,2009-12-29,16:59:59,27.9,54.8,871.2,0,1.5
2009-12-29T17:59:59Z,2009-12-29,17:59:59,27.1,55.9,492.48,0,1.1
2009-12-29T18:59:59Z,2009-12-29,18:59:59,26.6,54.3,509.4,0,1.9
2009-12-29T19:59:59Z,2009-12-29,19:59:59,24.2,75.5,47.16,0,2.4
2009-12-29T20:59:59Z,2009-12-29,20:59:59,21.4,81.5,0.36,0,3.9
2009-12-29T21:59:59Z,2009-12-29,21:59:59,21.1,79.7,0.36,0,4.2
2009-12-29T22:59:59Z,2009-12-29,22:59:59,20.1,79.5,0,0,4.3
2009-12-29T23:59:59Z,2009-12-29,23:59:59,20.1,76.9,0.36,0,4.3
2009-12-30T00:59:59Z,2009-12-30,00:59:59,20,77.1,0,0,4.2
2009-12-30T01:59:59Z,2009-12-30,01:59:59,18.8,77.9,-0.36,0,4.3
2009-12-30T02:59:59Z,2009-12-30,02:59:59,18.6,68.3,0,0,4.5
2009-12-30T03:59:59Z,2009-12-30,03:59:59,18,64.5,0,0,4.3
2009-12-30T04:59:59Z,2009-12-30,04:59:59,17.8,64.8,0.36,0,4
2009-12-30T05:59:59Z,2009-12-30,05:59:59,17.9,57,73.8,0,3.7
2009-12-30T06:59:59Z,2009-12-30,06:59:59,19.3,63.1,572.04,0,3.5
2009-12-30T07:59:59Z,2009-12-30,07:59:59,19.5,61.1,1065.6,0,3.9
2009-12-30T08:59:59Z,2009-12-30,08:59:59,20.3,63.3,1737.72,0,4.1
2009-12-30T09:59:59Z,2009-12-30,09:59:59,20.6,63.2,2429.64,0,4.1
2009-12-30T10:59:59Z,2009-12-30,10:59:59,22.8,51.7,2757.24,0,4.1
2009-12-30T11:59:59Z,2009-12-30,11:59:59,22.8,52.4,3980.16,0,4.4
2009-12-30T12:59:59Z,2009-12-30,12:59:59,22.4,58,3856.32,0,4.4
2009-12-30T13:59:59Z,2009-12-30,13:59:59,22.6,56.1,3601.44,0,4.6
2009-12-30T14:59:59Z,2009-12-30,14:59:59,23.6,55.5,3331.44,0,4.4
2009-12-30T15:59:59Z,2009-12-30,15:59:59,24.1,53,2763.36,0,4.3
2009-12-30T16:59:59Z,2009-12-30,16:59:59,23.3,54.5,2071.08,0,4.7
2009-12-30T17:59:59Z,2009-12-30,17:59:59,22.5,58,1280.88,0,4.5
2009-12-30T18:59:59Z,2009-12-30,18:59:59,21.5,59.3,509.76,0,3.8
2009-12-30T19:59:59Z,2009-12-30,19:59:59,20.3,63.8,32.4,0,3.4
2009-12-30T20:59:59Z,2009-12-30,20:59:59,19.8,58.2,0,0,3
2009-12-30T21:59:59Z,2009-12-30,21:59:59,19.2,57.3,0,0,2.9
2009-12-30T22:59:59Z,2009-12-30,22:59:59,18.1,58.4,0,0,2.5
2009-12-30T23:59:59Z,2009-12-30,23:59:59,16.9,62.8,0.36,0,2
2009-12-31T00:59:59Z,2009-12-31,00:59:59,15.5,68.1,0.36,0,1.3
2009-12-31T01:59:59Z,2009-12-31,01:59:59,15.8,68.8,0,0,1.6
2009-12-31T02:59:59Z,2009-12-31,02:59:59,15.3,69.8,0,0,1.4
2009-12-31T03:59:59Z,2009-12-31,03:59:59,14.7,67.6,0.36,0,1.9
2009-12-31T04:59:59Z,2009-12-31,04:59:59,14.5,67.9,0,0,1.8
2009-12-31T05:59:59Z,2009-12-31,05:59:59,14.5,68.9,64.44,0,1.5
2009-12-31T06:59:59Z,2009-12-31,06:59:59,17,60.3,702.72,0,2.1
2009-12-31T07:59:59Z,2009-12-31,07:59:59,19.2,51.3,1605.96,0,2.9
2009-12-31T08:59:59Z,2009-12-31,08:59:59,21.2,46.5,2379.24,0,2.8
2009-12-31T09:59:59Z,2009-12-31,09:59:59,23.6,39.6,3034.44,0,2.2
2009-12-31T10:59:59Z,2009-12-31,10:59:59,25.6,34.7,3526.56,0,1.7
2009-12-31T11:59:59Z,2009-12-31,11:59:59,23.1,44,3801.24,0,2.7
2009-12-31T12:59:59Z,2009-12-31,12:59:59,23.8,50,3858.48,0,3.8
2009-12-31T13:59:59Z,2009-12-31,13:59:59,22.6,50.2,3735.36,0,3.9
2009-12-31T14:59:59Z,2009-12-31,14:59:59,23.1,49,3385.8,0,4.2
2009-12-31T15:59:59Z,2009-12-31,15:59:59,22.7,50.8,2804.04,0,4
2009-12-31T16:59:59Z,2009-12-31,16:59:59,22.5,50.5,2108.16,0,3.9
2009-12-31T17:59:59Z,2009-12-31,17:59:59,20.5,60.1,1305,0,3.8
2009-12-31T18:59:59Z,2009-12-31,18:59:59,19.4,69.3,514.08,0,3.8
2009-12-31T19:59:59Z,2009-12-31,19:59:59,18.2,72.6,33.48,0,3.3
2009-12-31T20:59:59Z,2009-12-31,20:59:59,18,74.7,0,0,2.6
2009-12-31T21:59:59Z,2009-12-31,21:59:59,17.9,76.2,0.36,0,1.9
2009-12-31T22:59:59Z,2009-12-31,22:59:59,17.6,72.2,0,0,2.2
2009-12-31T23:59:59Z,2009-12-31,23:59:59,16.1,70.6,-0.36,0,2.7
2010-01-01T00:59:59Z,2010-01-01,00:59:59,15.1,73.7,0,0,2.3
2010-01-01T01:59:59Z,2010-01-01,01:59:59,14.3,77.7,0,0,1.9
2010-01-01T02:59:59Z,2010-01-01,02:59:59,14.2,76.5,0.36,0,2.1
2010-01-01T03:59:59Z,2010-01-01,03:59:59,13.7,77.7,0,0,1.8
2010-01-01T04:59:59Z,2010-01-01,04:59:59,12.8,80.6,0.36,0,1.8
2010-01-01T05:59:59Z,2010-01-01,05:59:59,13.1,79.4,62.28,0,1.6
2010-01-01T06:59:59Z,2010-01-01,06:59:59,16.5,68.3,720.36,0,1.3
2010-01-01T07:59:59Z,2010-01-01,07:59:59,18.5,60.1,1645.2,0,2
2010-01-01T08:59:59Z,2010-01-01,08:59:59,21.3,47.2,2423.88,0,2.3
2010-01-01T09:59:59Z,2010-01-01,09:59:59,24.3,35.4,3096.72,0,2.4
2010-01-01T10:59:59Z,2010-01-01,10:59:59,26.6,28.1,3594.24,0,2.3
2010-01-01T11:59:59Z,2010-01-01,11:59:59,27.6,30.7,3870.72,0,2.5
2010-01-01T12:59:59Z,2010-01-01,12:59:59,27.5,35.5,3911.04,0,3.3
2010-01-01T13:59:59Z,2010-01-01,13:59:59,27.1,43,3772.44,0,3.7
2010-01-01T14:59:59Z,2010-01-01,14:59:59,26,50.6,3411,0,4.3
2010-01-01T15:59:59Z,2010-01-01,15:59:59,25.6,51.3,2839.32,0,4.5
2010-01-01T16:59:59Z,2010-01-01,16:59:59,24.6,57.8,2122.92,0,4.2
2010-01-01T17:59:59Z,2010-01-01,17:59:59,24.6,55.2,1321.2,0,3.4
2010-01-01T18:59:59Z,2010-01-01,18:59:59,23.5,60.3,533.52,0,3.3
2010-01-01T19:59:59Z,2010-01-01,19:59:59,22.3,60.6,33.48,0,2.7
2010-01-01T20:59:59Z,2010-01-01,20:59:59,21.8,61.8,0,0,2.3
2010-01-01T21:59:59Z,2010-01-01,21:59:59,20.8,66.3,0,0,1.9
2010-01-01T22:59:59Z,2010-01-01,22:59:59,20.1,68.9,0,0,1.7
2010-01-01T23:59:59Z,2010-01-01,23:59:59,19.9,58.9,-0.36,0,1.5
2010-01-02T00:59:59Z,2010-01-02,00:59:59,20.8,55.8,0.36,0,2.1
2010-01-02T01:59:59Z,2010-01-02,01:59:59,19.5,61.4,0,0,3.1
2010-01-02T02:59:59Z,2010-01-02,02:59:59,18,65.9,0,0,3.1
2010-01-02T03:59:59Z,2010-01-02,03:59:59,17.4,68,0.36,0,3.1
2010-01-02T04:59:59Z,2010-01-02,04:59:59,17.1,67.2,0.36,0,3.2
2010-01-02T05:59:59Z,2010-01-02,05:59:59,17.2,63.6,55.8,0,3.3
2010-01-02T06:59:59Z,2010-01-02,06:59:59,20,53.2,681.12,0,3
2010-01-02T07:59:59Z,2010-01-02,07:59:59,23.4,36.7,1592.64,0,3.2
2010-01-02T08:59:59Z,2010-01-02,08:59:59,25.9,32.7,2366.28,0,3.6
2010-01-02T09:59:59Z,2010-01-02,09:59:59,27.9,32,3017.52,0,3.3
2010-01-02T10:59:59Z,2010-01-02,10:59:59,31.8,27.9,3502.8,0,2.8
2010-01-02T11:59:59Z,2010-01-02,11:59:59,33.7,24.4,3773.16,0,2.7
2010-01-02T12:59:59Z,2010-01-02,12:59:59,35,22.5,3840.12,0,2.3
2010-01-02T13:59:59Z,2010-01-02,13:59:59,35.9,21,3713.4,0,2.2
2010-01-02T14:59:59Z,2010-01-02,14:59:59,37.1,18,3356.64,0,2
2010-01-02T15:59:59Z,2010-01-02,15:59:59,32.7,31,2804.76,0,3
2010-01-02T16:59:59Z,2010-01-02,16:59:59,29.3,42.9,2094.84,0,3.3
2010-01-02T17:59:59Z,2010-01-02,17:59:59,28.4,49.1,1304.64,0,2.8
2010-01-02T18:59:59Z,2010-01-02,18:59:59,26,57.1,520.2,0,2.1
2010-01-02T19:59:59Z,2010-01-02,19:59:59,24.2,64,31.68,0,1.3
2010-01-02T20:59:59Z,2010-01-02,20:59:59,21.9,70.8,0,0,0.5
2010-01-02T21:59:59Z,2010-01-02,21:59:59,20.6,72.5,0.36,0,0.5
2010-01-02T22:59:59Z,2010-01-02,22:59:59,25.8,26.5,0,0,1
2010-01-02T23:59:59Z,2010-01-02,23:59:59,26.8,19.8,0.36,0,1.8
2010-01-03T00:59:59Z,2010-01-03,00:59:59,25.7,24.8,0,0,2.8
2010-01-03T01:59:59Z,2010-01-03,01:59:59,24.5,33.6,0,0,2.5
2010-01-03T02:59:59Z,2010-01-03,02:59:59,23.8,36.7,0,0,2.8
2010-01-03T03:59:59Z,2010-01-03,03:59:59,22.9,39.5,0,0,2.9
2010-01-03T04:59:59Z,2010-01-03,04:59:59,21.2,46.9,0.36,0,2.2
2010-01-03T05:59:59Z,2010-01-03,05:59:59,21.6,44.5,52.56,0,2.2
2010-01-03T06:59:59Z,2010-01-03,06:59:59,25,35.7,664.2,0,3
2010-01-03T07:59:59Z,2010-01-03,07:59:59,28.7,27.9,1559.16,0,2.8
2010-01-03T08:59:59Z,2010-01-03,08:59:59,33,19,2333.52,0,2
2010-01-03T09:59:59Z,2010-01-03,09:59:59,35,17.3,3006.36,0,2.2
2010-01-03T10:59:59Z,2010-01-03,10:59:59,36.9,14.9,3510.36,0,1.9
2010-01-03T11:59:59Z,2010-01-03,11:59:59,38.5,13,3802.32,0,1.8
2010-01-03T12:59:59Z,2010-01-03,12:59:59,36.2,23.5,3858.12,0,2.4
2010-01-03T13:59:59Z,2010-01-03,13:59:59,34.9,23.2,3730.32,0,3.2
2010-01-03T14:59:59Z,2010-01-03,14:59:59,33.8,23.7,3370.68,0,3.5
2010-01-03T15:59:59Z,2010-01-03,15:59:59,31.5,27,2809.44,0,4.1
2010-01-03T16:59:59Z,2010-01-03,16:59:59,34,19.5,2107.8,0,3.5
2010-01-03T17:59:59Z,2010-01-03,17:59:59,33.2,20.2,1315.8,0,3.2
2010-01-03T18:59:59Z,2010-01-03,18:59:59,31.2,23.7,536.4,0,2.6
2010-01-03T19:59:59Z,2010-01-03,19:59:59,27.7,30.2,33.12,0,2.1
2010-01-03T20:59:59Z,2010-01-03,20:59:59,25.8,32.8,0,0,1.2
2010-01-03T21:59:59Z,2010-01-03,21:59:59,25.9,35.8,0,0,1.5
2010-01-03T22:59:59Z,2010-01-03,22:59:59,26.7,40.6,0.36,0,1.4
2010-01-03T23:59:59Z,2010-01-03,23:59:59,27.3,41.8,0,0,2
2010-01-04T00:59:59Z,2010-01-04,00:59:59,26,40.8,0,0,2.2
2010-01-04T01:59:59Z,2010-01-04,01:59:59,24.1,46.9,0.36,0,2.4
2010-01-04T02:59:59Z,2010-01-04,02:59:59,22.4,55.9,0,0,1.6
2010-01-04T03:59:59Z,2010-01-04,03:59:59,20.9,57.8,0,0,1.9
2010-01-04T04:59:59Z,2010-01-04,04:59:59,19.9,61,0,0,1.4
